#missing_number - questionoption1: 숫자 간 간격 / questionoption2: 괄호 위치(미지정 시 랜덤) / questionoption3: ascending, descending 지정 가능, 없으면 둘 중 하나 / answerpoint1: 시작 수 세팅 (10=10의 배수, 5=5의 배수..), 없으면 랜덤                                                                                         #operations_with_objects - questionoption2: regroupingtrue시 받아올림,받아내림 강제. regroupingfalse시 받아올림, 받아내림 없음. 없으면 둘 중 하나.                                                                                         #operations_without_objects - questionoption3: vertical시 세로 연산. horizontal시 가로 연산. 없으면 둘 중 하나.                                                                                         #biggest_and_smallest - questionoption1: biggest시 가장 큰 수. smallest시 가장 작은 수.                                                                                         #bigger_and_smaller - questionoption1: bigger시 더 큰 수. smaller시 더 작은 수. / questionoption2: image, number 지정, 없으면 둘 중 하나 / questionoption3: image의 경우 lineup을 기재하면 정렬됨                                                                                         #compare_number_magnitudes - questionoption1: ascending, descending 지정 가능, 없으면 둘 중 하나 / answeroption1: 숫자 간 간격 지정, 없으면 지정하지 않음.                                                                                         #shapes - questionoption1: 질문, 음성 파일 명과 일치해야 함 / answerrange: 항목 중 답변을 하나 선택. 이미지 파일 명과 일치해야 함 / answeroption1 항목 중 보기 선택. 이미지 파일 명과 일치해야 함"														
#level	worksheet	leveltypesequence	type	templatename	questionoption1	questionoption2	questionoption3	questionoption4	questionoption5	answer	answeroption1			
PostTest_1	1	1001, 1001, 1002, 1002, 1003, 1004, 1004, 1005, 1005, 1006												
			240006	word_problem	°·UUUU ÂðÇ¸ ·UUUè àææ¹æ ÂÚ 8 Âÿæè ÕñÆðÐ ·éUUUÀ ©Ç¸ »°Ð ¥Õ àææ¹æ ÂÚ 3 Âÿæè ãñ¢Ð ç·UUUUÌÙð Âÿæè ©Ç¸ »°?	एक पेड़ की शाखा पर ८ पक्षी बैठे। कुछ उड़ गए। अब शाखा पर ३ पक्षी हैं। कितने पक्षी उड़ गए?				5				
			240007	word_problem	ç×Øæ Ùð ƒæÚ ·ðUUU ÕÙð Áæ× ·ðUUU 10 ÁæÚ ÕæÁæÚ ×ð¢ Üæ°Ð ©âÙð ·éUUUÀ ÁæÚ Õð¿ð ¥æñÚ 3 ÁæÚ Õ¿ð ÍðÐ ©âÙð ÕæÁæÚ ×ð¢ ç·UUUUÌÙð ÁæÚ Õð¿ð?	मिया ने घर के बने जाम के १० जार बाजार में लाए। उसने कुछ जार बेचे और ३ जार बचे थे। उसने बाजार में कितने जार बेचे?				7				
			240008	word_problem	çÅ× ·ðUUU ·éUUU}æð Ùð ·éUUUÀ çÂËÜô¢ ·UUUUô Á‹× çÎØæÐ çÅ× Ùð ¥ÂÙð ÎôSÌô¢ ·UUUUô 6 çÂËÜð çÎ°Ð ¥Õ ©â·ðUUU Âæâ 2 çÂËÜð Õ¿ð ãñ¢Ð ©â·ðUUU ·éUUU}æð Ùð ç·UUUUÌÙð çÂËÜô¢ ·UUUUô Á‹× çÎØæ?	टिम के कुते ने कुछ पिल्लों को जन्म दिया। टिम ने अपने दोस्तों को ६ पिल्ले दिए। अब उसके पास २ पिल्ले बचे हैं। उसके कुते ने कितने पिल्लों को जन्म दिया?				8				
			240009	word_problem	ÁðÙ Ùð ¥ÂÙð ÂçÚUßæÚU ·Ô¤ çÜ° 6 âñ´Ççß¿ ÕÙæ°Ð ©â·Ô¤ ÂçÚUßæÚU Ùð ·¤éÀ ¹æ° ¥õÚU 2 Õ¿ð ÍðÐ ©â·Ô¤ ÂçÚUßæÚU Ùð ç·¤ÌÙð âñ´Ççß¿ ¹æ°?	जेन ने अपने परिवार के लिए ६ सैंडविच बनाए। उसके परिवार ने कुछ खाए और २ बचे थे। उसके परिवार ने कितने सैंडविच खाए?				4				
			240010	word_problem	7 ÜÇ¸·ðUUU ¥ÂÙè Õæ§·UUUU ¿ÜæÌð ãñ¢Ð ·éUUUÀ ÜÇ¸·ðUUU ƒæÚ ÁæÌð ãñ¢Ð 5 ÜÇ¸·ðUUU ¥ÂÙè Õæ§·UUUU ¿ÜæÙæ ÁæÚè Ú¹Ìð ãñ¢Ð ç·UUUUÌÙð ÜÇ¸·ðUUU ƒæÚ »°?	७ लडक़े अपनी बाइक चलाते हैं। कुछ लडक़े घर जाते हैं। ५ लडक़े अपनी बाइक चलाना जारी रखते हैं। कितने लडक़े घर गए?				2				
SpecialTest_25	1	250001, 250002, 250003, 250004, 250005												
			250001	operations_without_objects	2~3x2~9=?		horizontal			4~27				
			250002	operations_without_objects	4~5x2~9=?		horizontal			8~45				
			250003	operations_without_objects	6~7x2~9=?		horizontal			12~63				
			250004	operations_without_objects	8~9x2~9=?		horizontal			16~81				
			250005	operations_without_objects	2~9x2~9=?		horizontal			4~81				
SpecialTest_26	1	260001~260010, 260001~260010, 260001~260010, 260001~260010, 260001~260010												
			260001	word_problem	ç×ÚUæ´Çæ Ùð 18 Õýæ©Ùè ·¤ô Õð·¤ ç·¤ØæÐ ©âÙð 2 ŒÜðÅUô´ ÂÚU â×æÙ â´Øæ ×ð´ Õýæ©Ùè ÚU¹èÐ ÂýˆØð·¤ ŒÜðÅU ÂÚU ç·¤ÌÙð Õýæ©Ùè ãôÌð ãñ´?	मिरांडा ने १८ ब्राउनी को बेक किया। उसने २ प्लेटों पर समान संख्या में ब्राउनी रखी। प्रत्येक प्लेट पर कितने ब्राउनी होते हैं?				9				
			260002	word_problem	°·UUUU ç·UUUUâæÙ ·ðUUU Âæâ 16 ¥¢Çð ãñ¢ ¥æñÚ ßô ©‹ãð¢ â×æÙ MUUUUÂ âð 2 Õvâð ×ð¢ Ú¹Ìæ ãñÐ ÂýˆØð·UUUU Õæòvâ ×ð¢ ç·UUUUÌÙð ¥¢Çð ãñ¢?	एक किसान के पास १६ अंडे हैं और वो उन्हें समान रूप से २ बक्से में रखता है। प्रत्येक बक्से में कितने अंडे हैं?				8				
			260003	word_problem	âæÚUæ Ùð 6 È¤êÜ ¿éÙðÐ ©âÙð È¤êÜô´ ·¤ô â×æÙ ×æ˜ææ ×ð´ 2 È¤êÜÎæÙô´ ×ð´ ÇæÜ çÎØæÐ ÂýˆØð·¤ È¤êÜÎæÙ ×ð´ ©âÙð ç·¤ÌÙð È¤êÜ ÇæÜð´ ?	सारा ने ६ फूल चुने। उसने फूलों को समान मात्रा में २ फूलदानों में डाल दिया। प्रत्येक फूलदान में उसने कितने फूल डालें ?				3				
			260004	word_problem	àæðÙ Ùð °·¤ ÂðÇ¸ âð 6 ¥æ× çÙ·¤æÜðÐ ©‹ãô´Ùð ¥æ×ô´ ·¤è °·¤ â×æÙ â´Øæ ·¤ô 3 Õ€Uâð ×ð´ ÚU¹æÐ ÂýˆØð·¤ Õ€Uâð ×ð´ ©âÙð ç·¤ÌÙð ¥æ× ÚU¹ð?	शेन ने एक पेड़ से ६ आम निकाले। उन्होंने आमों की एक समान संख्या को ३ बक्से में रखा। प्रत्येक बक्से में उसने कितने आम रखे?				2				
			260005	word_problem	20 Àæ˜æô´ ·¤ô çàæÿæ·¤ mæÚUæ 4 â×êãô´ ×ð´ â×æÙ M¤Â âð çßÖæçÁÌ ç·¤Øæ »Øæ ÍæÐ ÂýˆØð·¤ â×êã ×ð´ ç·¤ÌÙð Àæ˜æ ãñ´?	२० छात्रों को शिक्षक द्वारा ४ समूहों में समान रूप से विभाजित किया गया था। प्रत्येक समूह में कितने छात्र हैं?				5				
			260006	word_problem	2 Õ‘¿ð 8 ç×Ææ§ü â×æÙ MUUUUÂ âð âæÛææ ·UUUUÚÌð ãñ¢Ð ÂýˆØð·UUUU Õ‘¿ð ·UUUUô ç·UUUUÌÙè ç×Ææ§ü ç×ÜÌè ãñ?	२ बच्चे ८ मिठाई समान रूप से साझा करते हैं। प्रत्येक बच्चे को कितनी मिठाई मिलती है?				4				
			260007	word_problem	¥æÂ ¥æñÚ ¥æÂ·UUUè ÕãÙ â×æÙ MUUUUÂ âð ç¿Œâ ·ðUUU 10 Õñ» âæÛææ ·UUUUÚÌð ãñ¢Ð ç¿Œâ ·ðUUU ç·UUUUÌÙð Õñ» ÂýˆØð·UUUU ·UUUUô ç×Üð¢»ð?	आप और आपकी बहन समान रूप से चिप्स के १० बैग साझा करते हैं। चिप्स के कितने बैग प्रत्येक को मिलेंगे?				5				
			260008	word_problem	3 ç×˜æ â×æÙ MUUUUÂ âð 12 ·ñ¢UUUÇè âæÛææ ·UUUUÚÌð ãñ¢Ð ÂýˆØð·UUUU ç×˜æ ·UUUUô ç·UUUUÌÙð ·ñ¢UUUÇè ç×Üð¢»ð?	३ मित्र समान रूप से १२ कैंडी साझा करते हैं। प्रत्येक मित्र को कितने कैंडी मिलेंगे?				4				
			260009	word_problem	Ÿæè çâ{ÂâÙ ·UUUè ·UUUUÿææ ×ð¢ 18 ÂéSÌ·ð¢UUU ãñ¢Ð ßã ©‹ãð¢ 3 ¥Ü×æçÚØô¢ ÂÚ â×æÙ MUUUUÂ âð Ú¹Ìð ãñÐ ÂýˆØð·UUUU ¥Ü×æÚè ÂÚ ç·UUUUÌÙè ç·UUUUÌæÕð¢ Ú¹è ãé§ü ãñ¢?	श्री सिम्पसन की कक्षा में १८ पुस्तकें हैं। वह उन्हें ३ अलमारियों पर समान रूप से रखते है। प्रत्येक अलमारी पर कितनी किताबें रखी हुई हैं?				6				
			260010	word_problem	×æ·UUUUôü Ùð 12 ×ÀçÜØæ¡ ¹ÚèÎè¢Ð ©âÙð ×ÀçÜØô¢ ·UUUè â¢wØæ 4 Åñ¢·UUUUô¢ ×ð¢ ÕÚæÕÚ ·UUUUÚ ÎèÐ ÂýˆØð·UUUU Åñ¢·UUUU ×ð¢ ç·UUUUÌÙè ×ÀçÜØæ¡ ãñ¢?	मार्को ने १२ मछलियाँ खरीदीं। उसने मछलियों की संख्या ४ टैंकों में बराबर कर दी। प्रत्येक टैंक में कितनी मछलियाँ हैं?				3				
SpecialTest_27	1	270001~270010, 270001~270010, 270001~270010, 270001~270010, 270001~270010												
			270001	word_problem	×æ§·¤ ·Ô¤ Âæâ 3 ÁôÇ¸è ×ôÁð ãñ´Ð ÂýˆØð·¤ ÁôÇ¸è ×ð´ 2 ×ôÁð ãñ´Ð ×æ§·¤ ·Ô¤ Âæâ ç·¤ÌÙð ×ôÁð ãñ´?	माइक के पास ३ जोड़ी मोजे हैं। प्रत्येक जोड़ी में २ मोजे हैं। माइक के पास कितने मोजे हैं?				6				
			270002	word_problem	°Üè Ùð ¥æ× ·Ô¤ 2 Õô€Uâ ¹ÚUèÎðÐ ÂýˆØð·¤ Õô€Uâ ×ð´ 4 ¥æ× ãñ´Ð ©âÙð ç·¤ÌÙð ¥æ× ¹ÚUèÎð?	एली ने आम के २ बोक्स खरीदे। प्रत्येक बोक्स में ४ आम हैं। उसने कितने आम खरीदे?				8				
			270003	word_problem	¿Úæ»æã ×ð¢ 3 ÖðÇ¸ð¢ ãñ¢Ð ÂýˆØð·UUUU ÖðÇ¸ ·ðUUU 4 Õ‘¿ð ãôÌð ãñ¢Ð ¿Úæ»æã ×ð¢ ç·UUUUÌÙð ×ð×Ùð ãñ¢?	चरागाह में ३ भेड़ें हैं। प्रत्येक भेड़ के ४ बच्चे होते हैं। चरागाह में कितने मेमने हैं?				12				
			270004	word_problem	ÁðÙ Ùð xÜæòßÚ ÂæòÅ ×ð¢ 3 ÈêUUUÜô¢ ·UUUè ç»ÙÌè ·UUUèÐ ÂýˆØð·UUUU ÈêUUUÜ ×ð¢ 5 Â¢¹éÇ¸çØæ¡ ãôÌè ãñ¢Ð âÖè ×ð¢ ç·UUUUÌÙè Â¢¹éÇ¸çØæ¡ ãñ¢?	जेन ने फ्लावर पॉट में ३ फूलों की गिनती की। प्रत्येक फूल में ५ पंखुड़यिाँ होती हैं। सभी में कितनी पंखुड़यिाँ हैं?				15				
			270005	word_problem	¹ðÌ ÂÚ 2 ßñ»Ù ãñ¢Ð ÂýˆØð·UUUU ßñ»Ù ×ð¢ 8 Õ‘¿ð ãôÌð ãñ¢Ð ç·UUUUÌÙð Õ‘¿ð ßñ»Ùô¢ ×ð¢ ãñ¢?	खेत पर २ वैगन हैं। प्रत्येक वैगन में ८ बच्चे होते हैं। कितने बच्चे वैगनों में हैं?				16				
			270006	word_problem	°·UUUU ×Ïé×v¹è ·ðUUU 6 ÂñÚ ãôÌð ãñ¢Ð 2 ×Ïé×çv¹Øô¢ ·ðUUU ç·UUUUÌÙð ÂñÚ ãôÌð ãñ¢?	एक मधुमक्खी के ६ पैर होते हैं। २ मधुमक्खियों के कितने पैर होते हैं?				12				
			270007	word_problem	°·¤ Õžæ¹ ·Ô¤ 2 ÂñÚU ãôÌð ãñ´Ð 3 Õžæ¹ ·Ô¤ ç·¤ÌÙð ÂñÚU ãñ´?	एक बतख के २ पैर होते हैं। ३ बतख के कितने पैर हैं?				6				
			270008	word_problem	àæð„è Ùð ÇôÙÅU÷â ·Ô¤ 4 Õô€Uâ ¹ÚUèÎðÐ ÂýˆØð·¤ Õô€Uâ ×ð´ 5 ÇôÙÅU÷â ãôÌð ãñ´Ð ©âÙð ·¤éÜ ç·¤ÌÙð ÇôÙÅU÷â ¹ÚUèÎð?	शेल्ली ने डोनट्स के ४ बोक्स खरीदे। प्रत्येक बोक्स में ५ डोनट्स होते हैं। उसने कुल कितने डोनट्स खरीदे?				20				
			270009	word_problem	âñÜè ·UUUUô °·UUUU ×èÜ ¿ÜÙð ·ðUUU çÜ° 7 ç×ÙÅ Ü»Ìð ãñ¢Ð 4 ×èÜ ¿ÜÙð ×ð¢ ©âð ç·UUUUÌÙæ â×Ø Ü»ð»æ?	सैली को एक मील चलने के लिए ७ मिनट लगते हैं। ४ मील चलने में उसे कितना समय लगेगा?				28				
			270010	word_problem	ç·¤ÅU, M¤Í ¥õÚU ÇèÙ Ùð çÂÊÁ¸æ ·Ô¤ 2 SÜæ§â ¹æ°Ð çÂÊÁ¸æ ·Ô¤ ç·¤ÌÙð SÜæ§â ©‹ãô´Ùð âÖè ×ð´ ¹æ°?	किट रूथ और डीन ने पिज़्ज़ा के २ स्लाइस खाए। पिज़्ज़ा के कितने स्लाइस उन्होंने सभी में खाए?				6				
SpecialTest_28	1	280001~280004, 280005~280008, 280009, 280010, 280011												
			280001	shapes	which	·UUUUõÙâæ â·üUUUÜ ãñ?	कौनसा सर्कल है?			circle	circle,square,triangle,rectangle			
			280002	shapes	which	·UUUUõÙâæ S`UUUæØÚ ãñ?	कौनसा स्क्वायर है?			square	circle,square,triangle,rectangle			
			280003	shapes	which	·UUUUõÙâæ ÅþæØ¢»Ü ãñ?	कौनसा ट्रायंगल है?			triangle	circle,square,triangle,rectangle			
			280004	shapes	which	·UUUUõÙâæ ÚðvÅð¢»Ü ãñ?	कौन सा रैक्टेंगल है?			rectangle	circle,square,triangle,rectangle			
			280005	shapes	which	·UUUUõÙâæ Âð¢Åæ»Ù ãñ?	कौनसा पेंटागन है?			pentagon	pentagon,hexagon,parallelogram,trapezoid			
			280006	shapes	which	·UUUUõÙâæ ãðvâæ»æòÙ ãñ?	कोनसा हेक्सागॉन है ?			hexagon	pentagon,hexagon,parallelogram,trapezoid			
			280007	shapes	which	·UUUUõÙâæ ÂÚÜðÜô»ýæ× ãñ?	कौनसा परलेलोग्राम है?			parallelogram	pentagon,hexagon,parallelogram,trapezoid			
			280008	shapes	which	·UUUUõÙâæ ÅþðÂôÁæò§Ç ãñ?	कौनसा ट्रेपोजॉइड है?			trapezoid	pentagon,hexagon,parallelogram,trapezoid			
			280009	shapes	what	Øã ·UUUUõÙ âæ ¥æ·UUUæÚ ãñ?	यह कौन सा आकार है?			pentagon,hexagon,parallelogram,trapezoid	pentagon,hexagon,parallelogram,trapezoid			
			280010	shapes	what	Øã ·UUUUõÙ âæ ¥æ·UUUæÚ ãñ?	यह कौन सा आकार है?			circle,square,triangle,rectangle	circle,square,triangle,rectangle			
			280011	shapes	what	Øã ·UUUUõÙ âæ ¥æ·UUUæÚ ãñ?	यह कौन सा आकार है?			cylinder,cube,sphere,cone	cylinder,cube,sphere,cone			
FishTest_1_1	1	111, 111, 112, 112, 111												
			111	single_digit_numbers	कितने हैं					1~4				
			112	recognize_number						1~4				
FishTest_1_2	1	121, 121, 122, 122, 121												
			121	recognize_number						1~4				
			122	single_digit_numbers	कितने हैं					4~7				
FishTest_1_3	1	131, 131, 132, 132, 131												
			131	single_digit_numbers	कितने हैं					3~6				
			132	recognize_number						3~7				
FishTest_2_1	1	211, 211, 212, 212, 211												
			211	single_digit_numbers	कितने हैं					4~7				
			212	recognize_number						3~7				
FishTest_2_2	1	221, 221, 222, 222, 221												
			221	single_digit_numbers	कितने हैं					6~9				
			222	recognize_number						5~9				
FishTest_2_3	1	231, 232, 233, 233, 234												
			231	recognize_number						5~9				
			232	number_identification						10				
			233	single_digit_numbers	कितने हैं					6~9				
			234	2digit_numbers	कितने हैं					10	5~10			
FishTest_3_1	1	311, 311, 312, 312, 311												
			311	recognize_number						6~9				
			312	2digit_numbers	कितने हैं					11~15				
FishTest_3_2	1	321, 321, 322, 322, 321												
			321	recognize_number						11~15				
			322	2digit_numbers	कितने हैं					16~20				
FishTest_3_3	1	331, 332, 332, 333, 333												
			331	recognize_number						16~20				
			332	bigger_and_smaller	bigger	image	lineup	·UUUUõÙ âæ â×êã ÕÇ¸æ ãñ?	कौन सा समूह बड़ा है	1~10				
			333	bigger_and_smaller	smaller	number		·UUUUõÙ âæ ÀôÅæ ãñ?	कौन सा छोटा है	1~10				
FishTest_4_1	1	411, 412, 413, 414, 415												
			411	2digit_numbers	कितने हैं					10~20				
			412	2digit_numbers	कितने हैं					17~20				
			413	recognize_number						1~20				
			414	number_identification						11~19				
			415	missing_number_drag	1	4	ascending			1~5				
FishTest_4_2	1	421, 422, 423, 424, 425												
			421	operations_with_objects	1~4+1~4=?					2~5				
			422	operations_with_objects	1~4+1~4=?					2~5				
			423	operations_with_objects	1~4+1~4=?					2~5				
			424	operations_with_objects	2~5-1~4=?					1~4				
			425	missing_number_drag	1	4	descending			1~5				
FishTest_4_3	1	431, 432, 433, 434, 435												
			431	bigger_and_smaller	bigger	number		·UUUUõÙ âæ ÕÇ¸æ ãñ?	 कौन सा बड़ा है	1~10				
			432	bigger_and_smaller	smaller	number		·UUUUõÙ âæ ÀôÅæ ãñ?	कौन सा छोटा है	1~10				
			433	biggest_and_smallest	biggest	·UUUUõÙ âæ âÕâð ÕÇ¸æ ãñ?	कौन सा सबसे बड़ा है			1~10				
			434	biggest_and_smallest	smallest	·UUUUõÙâæ âÕâð ÀôÅæ ãñ?	कौन सा सबसे छोटा है			1~10				
			435	compare_number_magnitudes	ascending	âÕâð ÀôÅð âð Üð·UUUUÚ âÕâð ÕÇ¸ð Ì·UUUU ·ðUUU RUUUU× ×ð¢ â¢wØæ ·UUUUô Ú¹ð	सबसे छोटे से लेकर सबसे बड़े तक के क्रम में संख्या को रखे			1~10				
FishTest_5_1	1	511, 512, 513, 514, 515												
			511	recognize_number						21~50				
			512	number_identification						51~99				
			513	compare_number_magnitudes	ascending	âÕâð ÀôÅð âð Üð·UUUUÚ âÕâð ÕÇ¸ð Ì·UUUU ·ðUUU RUUUU× ×ð¢ â¢wØæ ·UUUUô Ú¹ð	सबसे छोटे से लेकर सबसे बड़े तक के क्रम में संख्या को रखे			1~20				
			514	missing_number_drag	1	4	ascending			1~10				
			515	bigger_and_smaller	bigger	number		·UUUUõÙ âæ ÕÇ¸æ ãñ?	 कौन सा बड़ा है	20~50				
FishTest_5_2	1	521, 522, 523, 524, 525												
			521	2digit_numbers	कितने हैं					51~100				
			522	compare_number_magnitudes	ascending	âÕâð ÀôÅð âð Üð·UUUUÚ âÕâð ÕÇ¸ð Ì·UUUU ·ðUUU RUUUU× ×ð¢ â¢wØæ ·UUUUô Ú¹ð	सबसे छोटे से लेकर सबसे बड़े तक के क्रम में संख्या को रखे			1~20				
			523	operations_with_objects	2~10-1~4=?					1~9				
			524	operations_with_objects	2~10-5~9=?					1~9				
			525	operations_drag	1~5+1~5=?		vertical			1~9				
FishTest_5_3	1	531, 532, 533, 534, 535												
			531	operations_with_objects	10~19+1~9=?	regroupingfalse				1~20				
			532	operations_with_objects	1~9+10~19=?	regroupingfalse				1~20				
			533	operations_drag	1~9+1~9=?		vertical			1~10				
			534	operations_drag	1~10-1~9=?		vertical			1~9				
			535	missing_number_drag	2	4	ascending			1~20	2			
FishTest_6_1	1	611, 612, 613, 614, 615												
			611	operations_drag	10+1~9=?		vertical			11~19				
			612	operations_drag	11~20+1~10=?		vertical			11~19				
			613	missing_number_drag	10	4	descending			1~50	10			
			614	operations_with_objects	1~9+1~9=?	regroupingtrue				1~20				
			615	use_magnitude_symbols	11~50	11~50	çÚQUUUU SÍæÙ ÖÚð¢Ð	 खाली स्थान भरें						
FishTest_6_2	1	621, 622, 623, 624, 625												
			621	operations_with_objects	1~9+1~9=?					10				
			622	operations_with_objects	1~9+1~9=?	regroupingtrue				11~20				
			623	operations_drag	11~20-1~10=?		vertical			10~20				
			624	operations_drag	11~19-1~9=?	regroupingfalse	vertical			10~18				
			625	compare_number_magnitudes	ascending	âÕâð ÀôÅð âð Üð·UUUUÚ âÕâð ÕÇ¸ð Ì·UUUU ·ðUUU RUUUU× ×ð¢ â¢wØæ ·UUUUô Ú¹ð	सबसे छोटे से लेकर सबसे बड़े तक के क्रम में संख्या को रखे			1~50				
FishTest_7_1	1	711, 712, 713, 714, 715												
			711	missing_number_drag	1	3	ascending			51~100				
			712	missing_number_drag	10	4	ascending			51~100	10			
			713	number_identification						51~100				
			714	operations_with_objects	11~19+1~9=?	regroupingtrue				20				
			715	operations_drag	1~9+1~9=?	regroupingtrue	vertical			10~19				
FishTest_7_2	1	721~722, 723, 724, 725, 726												
			721	biggest_and_smallest	biggest	·UUUUõÙ âæ âÕâð ÕÇ¸æ ãñ?	कौन सा सबसे बड़ा है			51~100				
			722	biggest_and_smallest	smallest	·UUUUõÙâæ âÕâð ÀôÅæ ãñ?	कौन सा सबसे छोटा है			51~100				
			723	use_magnitude_symbols	51~100	51~100	çÚQUUUU SÍæÙ ÖÚð¢Ð	 खाली स्थान भरें						
			724	operations_drag	11~20-10=?		horizontal			1~10				
			725	operations_drag	1~9+1~9=?	regroupingtrue	vertical			11~20				
			726	compare_number_magnitudes	ascending	âÕâð ÀôÅð âð Üð·UUUUÚ âÕâð ÕÇ¸ð Ì·UUUU ·ðUUU RUUUU× ×ð¢ â¢wØæ ·UUUUô Ú¹ð	सबसे छोटे से लेकर सबसे बड़े तक के क्रम में संख्या को रखे			51~99				
FishTest_7_3	1	731, 732, 733, 734~735, 736												
			731	missing_number_drag	10	3	descending			51~100	10			
			732	operations_with_objects	11~19-1~9=?	regroupingtrue				1~10				
			733	operations_drag	11~20-1~9=?	regroupingtrue	vertical			1~19				
			734	operations_drag	20-1~9=?	regroupingtrue	vertical			11~19				
			735	operations_drag	20-11~19=?	regroupingtrue	vertical			1~9				
			736	compare_number_magnitudes	descending	âÕâð ÕÇ¸ð âð Üð·UUUUÚ âÕâð ÀôÅð Ì·UUUU ·ðUUU RUUUU× ×ð¢ â¢wØæ ·UUUUô Ú¹ð	सबसे बड़े से लेकर सबसे छोटे तक के क्रम में संख्या को रखे			71~99				
FishTest_8_1	1	811, 812~813, 814, 815, 816												
			811	missing_number_drag	3	4	ascending			1~20	3			
			812	operations_with_objects	11~19-1~9=?	regroupingtrue				1~9				
			813	operations_drag	11~19-1~9=?	regroupingtrue	vertical			1~9				
			814	operations_with_objects	20-1~9=?	regroupingtrue				11~19				
			815	compare_number_magnitudes	ascending	âÕâð ÀôÅð âð Üð·UUUUÚ âÕâð ÕÇ¸ð Ì·UUUU ·ðUUU RUUUU× ×ð¢ â¢wØæ ·UUUUô Ú¹ð	सबसे छोटे से लेकर सबसे बड़े तक के क्रम में संख्या को रखे			51~99				
			816	word_problem	7 ÚðÇ °ŒÂÜ ¥æñÚ 2 »ýèÙ °ŒÂÜ Åô·UUUUÚè ×ð¢ ãñ¢Ð Åô·UUUUÚè ×ð¢ ç·UUUUÌÙð °ŒÂÜ ãñ¢?	७ रेड एप्पल और २ ग्रीन एप्पल टोकरी में हैं। टोकरी में कितने एप्पल हैं?				9				
FishTest_8_2	1	821, 822, 823, 824, 825												
			821	missing_number_drag	2	4	descending			1~10	2			
			822	operations_drag	11~19+11~19=?	regroupingfalse	horizontal			20~30				
			823	operations_drag	20-1~10=?		horizontal			1~10				
			824	compare_number_magnitudes	descending	âÕâð ÕÇ¸ð âð Üð·UUUUÚ âÕâð ÀôÅð Ì·UUUU ·ðUUU RUUUU× ×ð¢ â¢wØæ ·UUUUô Ú¹ð	सबसे बड़े से लेकर सबसे छोटे तक के क्रम में संख्या को रखे			51~99				
			825	word_problem	çÕÜè ·ðUUU Âæâ 2 ×æÕüËâ ãñ¢Ð ¥æòÇþð ·ðUUU Âæâ çÕÜè ·UUUè ÌéÜÙæ ×ð¢ 3 ¥çÏ·UUUU ×æÕüËâ ãñ¢Ð ¥æòÇþð ·ðUUU Âæâ ç·UUUUÌÙð ×æÕüËâ ãñ¢?	बिली के पास २ मार्बल्स हैं। ऑड्रे के पास बिली की तुलना में ३ अधिक मार्बल्स हैं। ऑड्रे के पास कितने मार्बल्स हैं?				5				
FishTest_8_3	1	831, 832, 833, 834, 835												
			831	compare_number_magnitudes	ascending	âÕâð ÀôÅð âð Üð·UUUUÚ âÕâð ÕÇ¸ð Ì·UUUU ·ðUUU RUUUU× ×ð¢ â¢wØæ ·UUUUô Ú¹ð	सबसे छोटे से लेकर सबसे बड़े तक के क्रम में संख्या को रखे			71~99				
			832	missing_number_drag	2	3	descending			11~30	2			
			833	operations_with_objects	11~19+11~19=?	regroupingtrue				20~40				
			834	operations_drag	21~50-10~20=?	regroupingfalse	vertical			1~40				
			835	word_problem	5 °ÂËâ ÅðÕÜ ÂÚ ãñ¢Ð âñ× 2 °ÂËâ ¹æÌæ ãñÐ ÅðÕÜ ÂÚ ç·UUUUÌÙð °ÂËâ Õ¿ð ãñ¢?	५ एपल्स टेबल पर हैं। सैम २ एपल्स खाता है। टेबल पर कितने सेब बचे हैं?				3				
FishTest_9_1	1	911, 912, 913, 914, 915												
			911	use_magnitude_symbols	100, 200, 300, 400, 500, 600, 700, 800, 900	100, 200, 300, 400, 500, 600, 700, 800, 900	çÚQUUUU SÍæÙ ÖÚð¢Ð	 खाली स्थान भरें						
			912	missing_number_drag	2	4	descending			50~100	2			
			913	operations_drag	11~50+11~50=?	regroupingfalse	vertical			20~50				
			914	operations_drag	11~50-11~50=?	regroupingfalse	vertical			20~50				
			915	word_problem	°·UUUU ÂæÙè ·UUUè Å¢·UUUè ×ð¢ 14 ×ÀçÜØæ¡ ãñ¢Ð ·ðUUUÚè Ùð 3 ¥æñÚ ×ÀçÜØæ¡ Å¢·UUUè ×ð¢ ÇæÜè¢Ð Å¢·UUUè ×ð¢ ç·UUUUÌÙè ×ÀçÜØæ¢ ãñ¢?	एक पानी की टंकी में १४ मछलियाँ हैं। केरी ने ३ और मछलियाँ टंकी में डालीं। टंकी में कितनी मछलियां हैं?				17				
FishTest_9_2	1	921, 922, 923, 924, 925												
			921	compare_number_magnitudes	descending	âÕâð ÕÇ¸ð âð Üð·UUUUÚ âÕâð ÀôÅð Ì·UUUU ·ðUUU RUUUU× ×ð¢ â¢wØæ ·UUUUô Ú¹ð	सबसे छोटे से लेकर सबसे बड़े तक के क्रम में संख्या को रखे			51~100				
			922	missing_number_drag	1	4	ascending			100~500				
			923	operations_drag	21~40+11~20=?	regroupingtrue	vertical			30~60				
